TIME_PERIOD,GEO_PICT,TOPIC,CONDITION,VIOLENCE_TYPE,PERPETRATOR,ACTUALITY,LIFEPER,OBS_VALUE
2010,KI: Kiribati,VAW_TOPIC_001: Types of violence against women by partner,EVPART: Ever-partnered,EMO: Emotional violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,47.0
2019,KI: Kiribati,VAW_TOPIC_001: Types of violence against women by partner,EVPART: Ever-partnered,EMO: Emotional violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,45.8
2010,KI: Kiribati,VAW_TOPIC_001: Types of violence against women by partner,EVPART: Ever-partnered,PHYS: Physical violence,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,32.4
2019,KI: Kiribati,VAW_TOPIC_001: Types of violence against women by partner,EVPART: Ever-partnered,PHYS: Physical violence,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,39.3
2010,KI: Kiribati,VAW_TOPIC_001: Types of violence against women by partner,EVPART: Ever-partnered,PHYS: Physical violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,60.0
2019,KI: Kiribati,VAW_TOPIC_001: Types of violence against women by partner,EVPART: Ever-partnered,PHYS: Physical violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,50.9
2010,KI: Kiribati,VAW_TOPIC_001: Types of violence against women by partner,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,36.1
2019,KI: Kiribati,VAW_TOPIC_001: Types of violence against women by partner,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,43.3
2010,KI: Kiribati,VAW_TOPIC_001: Types of violence against women by partner,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,67.6
2019,KI: Kiribati,VAW_TOPIC_001: Types of violence against women by partner,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,54.0
2010,KI: Kiribati,VAW_TOPIC_001: Types of violence against women by partner,EVPART: Ever-partnered,SEX: Sexual violence,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,33.7
2019,KI: Kiribati,VAW_TOPIC_001: Types of violence against women by partner,EVPART: Ever-partnered,SEX: Sexual violence,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,21.4
2010,KI: Kiribati,VAW_TOPIC_001: Types of violence against women by partner,EVPART: Ever-partnered,SEX: Sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,46.4
2019,KI: Kiribati,VAW_TOPIC_001: Types of violence against women by partner,EVPART: Ever-partnered,SEX: Sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,23.7
2010,KI: Kiribati,VAW_TOPIC_001: Types of violence against women by partner,EVPREG: Ever pregnant,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,23.3
2019,KI: Kiribati,VAW_TOPIC_001: Types of violence against women by partner,EVPREG: Ever pregnant,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,13.5
2010,KI: Kiribati,VAW_TOPIC_002: Partner Physical violence by severity,EVPART: Ever-partnered,PHYS_MOD: Moderate physical violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,14.4
2019,KI: Kiribati,VAW_TOPIC_002: Partner Physical violence by severity,EVPART: Ever-partnered,PHYS_MOD: Moderate physical violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2010,KI: Kiribati,VAW_TOPIC_002: Partner Physical violence by severity,EVPART: Ever-partnered,PHYS_SEV: Severe physical violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,45.6
2019,KI: Kiribati,VAW_TOPIC_002: Partner Physical violence by severity,EVPART: Ever-partnered,PHYS_SEV: Severe physical violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2010,KI: Kiribati,VAW_TOPIC_003: Act of physical violence by partners,EVPART: Ever-partnered,PHYS_CHOK: Choked or burnt on purpose,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,0.0
2019,KI: Kiribati,VAW_TOPIC_003: Act of physical violence by partners,EVPART: Ever-partnered,PHYS_CHOK: Choked or burnt on purpose,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,4.6
2010,KI: Kiribati,VAW_TOPIC_003: Act of physical violence by partners,EVPART: Ever-partnered,PHYS_CHOK: Choked or burnt on purpose,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,6.4
2019,KI: Kiribati,VAW_TOPIC_003: Act of physical violence by partners,EVPART: Ever-partnered,PHYS_CHOK: Choked or burnt on purpose,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,6.7
2010,KI: Kiribati,VAW_TOPIC_003: Act of physical violence by partners,EVPART: Ever-partnered,PHYS_FIST: Hit with a fist or something else,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,0.0
2019,KI: Kiribati,VAW_TOPIC_003: Act of physical violence by partners,EVPART: Ever-partnered,PHYS_FIST: Hit with a fist or something else,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,26.8
2010,KI: Kiribati,VAW_TOPIC_003: Act of physical violence by partners,EVPART: Ever-partnered,PHYS_FIST: Hit with a fist or something else,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,39.8
2019,KI: Kiribati,VAW_TOPIC_003: Act of physical violence by partners,EVPART: Ever-partnered,PHYS_FIST: Hit with a fist or something else,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,37.7
2010,KI: Kiribati,VAW_TOPIC_003: Act of physical violence by partners,EVPART: Ever-partnered,"PHYS_KICK: Kicked, dragged, beaten",PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,0.0
2019,KI: Kiribati,VAW_TOPIC_003: Act of physical violence by partners,EVPART: Ever-partnered,"PHYS_KICK: Kicked, dragged, beaten",PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,14.0
2010,KI: Kiribati,VAW_TOPIC_003: Act of physical violence by partners,EVPART: Ever-partnered,"PHYS_KICK: Kicked, dragged, beaten",PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,31.2
2019,KI: Kiribati,VAW_TOPIC_003: Act of physical violence by partners,EVPART: Ever-partnered,"PHYS_KICK: Kicked, dragged, beaten",PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,21.6
2010,KI: Kiribati,VAW_TOPIC_003: Act of physical violence by partners,EVPART: Ever-partnered,PHYS_PUSH: Pushed or shoved,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,0.0
2019,KI: Kiribati,VAW_TOPIC_003: Act of physical violence by partners,EVPART: Ever-partnered,PHYS_PUSH: Pushed or shoved,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,24.9
2010,KI: Kiribati,VAW_TOPIC_003: Act of physical violence by partners,EVPART: Ever-partnered,PHYS_PUSH: Pushed or shoved,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,43.3
2019,KI: Kiribati,VAW_TOPIC_003: Act of physical violence by partners,EVPART: Ever-partnered,PHYS_PUSH: Pushed or shoved,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,33.3
2010,KI: Kiribati,VAW_TOPIC_003: Act of physical violence by partners,EVPART: Ever-partnered,PHYS_SLAP: Slapped or having something thrown at them,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,0.0
2019,KI: Kiribati,VAW_TOPIC_003: Act of physical violence by partners,EVPART: Ever-partnered,PHYS_SLAP: Slapped or having something thrown at them,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,16.3
2010,KI: Kiribati,VAW_TOPIC_003: Act of physical violence by partners,EVPART: Ever-partnered,PHYS_SLAP: Slapped or having something thrown at them,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,51.9
2019,KI: Kiribati,VAW_TOPIC_003: Act of physical violence by partners,EVPART: Ever-partnered,PHYS_SLAP: Slapped or having something thrown at them,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,22.8
2010,KI: Kiribati,VAW_TOPIC_003: Act of physical violence by partners,EVPART: Ever-partnered,"PHYS_WEAP: Threatened with or had a gun, knife or weapon used on them",PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,0.0
2019,KI: Kiribati,VAW_TOPIC_003: Act of physical violence by partners,EVPART: Ever-partnered,"PHYS_WEAP: Threatened with or had a gun, knife or weapon used on them",PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,7.7
2010,KI: Kiribati,VAW_TOPIC_003: Act of physical violence by partners,EVPART: Ever-partnered,"PHYS_WEAP: Threatened with or had a gun, knife or weapon used on them",PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,16.9
2019,KI: Kiribati,VAW_TOPIC_003: Act of physical violence by partners,EVPART: Ever-partnered,"PHYS_WEAP: Threatened with or had a gun, knife or weapon used on them",PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,12.3
2010,KI: Kiribati,VAW_TOPIC_004: Acts of sexual violence by partners,EVPART: Ever-partnered,SEX_AFRAID: Having sexual intercourse because they were afraid of what partners could do,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,0.0
2019,KI: Kiribati,VAW_TOPIC_004: Acts of sexual violence by partners,EVPART: Ever-partnered,SEX_AFRAID: Having sexual intercourse because they were afraid of what partners could do,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,9.7
2010,KI: Kiribati,VAW_TOPIC_004: Acts of sexual violence by partners,EVPART: Ever-partnered,SEX_AFRAID: Having sexual intercourse because they were afraid of what partners could do,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,41.1
2019,KI: Kiribati,VAW_TOPIC_004: Acts of sexual violence by partners,EVPART: Ever-partnered,SEX_AFRAID: Having sexual intercourse because they were afraid of what partners could do,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,10.8
2010,KI: Kiribati,VAW_TOPIC_004: Acts of sexual violence by partners,EVPART: Ever-partnered,SEX_DEGRAD: Forced to perform degrading or humiliating sexual act(s),PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,0.0
2019,KI: Kiribati,VAW_TOPIC_004: Acts of sexual violence by partners,EVPART: Ever-partnered,SEX_DEGRAD: Forced to perform degrading or humiliating sexual act(s),PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,7.3
2010,KI: Kiribati,VAW_TOPIC_004: Acts of sexual violence by partners,EVPART: Ever-partnered,SEX_DEGRAD: Forced to perform degrading or humiliating sexual act(s),PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,21.6
2019,KI: Kiribati,VAW_TOPIC_004: Acts of sexual violence by partners,EVPART: Ever-partnered,SEX_DEGRAD: Forced to perform degrading or humiliating sexual act(s),PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,8.2
2010,KI: Kiribati,VAW_TOPIC_004: Acts of sexual violence by partners,EVPART: Ever-partnered,SEX_FORCE: Physically forced to have sexual intercourse when they did not want,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,0.0
2019,KI: Kiribati,VAW_TOPIC_004: Acts of sexual violence by partners,EVPART: Ever-partnered,SEX_FORCE: Physically forced to have sexual intercourse when they did not want,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,20.3
2010,KI: Kiribati,VAW_TOPIC_004: Acts of sexual violence by partners,EVPART: Ever-partnered,SEX_FORCE: Physically forced to have sexual intercourse when they did not want,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,31.4
2019,KI: Kiribati,VAW_TOPIC_004: Acts of sexual violence by partners,EVPART: Ever-partnered,SEX_FORCE: Physically forced to have sexual intercourse when they did not want,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,22.4
2010,KI: Kiribati,VAW_TOPIC_005: Acts of emotional  violence by partners,EVPART: Ever-partnered,EMO_HUM: Belittled or humiliated,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,13.4
2019,KI: Kiribati,VAW_TOPIC_005: Acts of emotional  violence by partners,EVPART: Ever-partnered,EMO_HUM: Belittled or humiliated,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,14.7
2010,KI: Kiribati,VAW_TOPIC_005: Acts of emotional  violence by partners,EVPART: Ever-partnered,EMO_HUM: Belittled or humiliated,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,18.1
2019,KI: Kiribati,VAW_TOPIC_005: Acts of emotional  violence by partners,EVPART: Ever-partnered,EMO_HUM: Belittled or humiliated,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,18.6
2010,KI: Kiribati,VAW_TOPIC_005: Acts of emotional  violence by partners,EVPART: Ever-partnered,EMO_INS: Insulted,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,22.5
2019,KI: Kiribati,VAW_TOPIC_005: Acts of emotional  violence by partners,EVPART: Ever-partnered,EMO_INS: Insulted,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,34.3
2010,KI: Kiribati,VAW_TOPIC_005: Acts of emotional  violence by partners,EVPART: Ever-partnered,EMO_INS: Insulted,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,31.6
2019,KI: Kiribati,VAW_TOPIC_005: Acts of emotional  violence by partners,EVPART: Ever-partnered,EMO_INS: Insulted,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,40.9
2010,KI: Kiribati,VAW_TOPIC_005: Acts of emotional  violence by partners,EVPART: Ever-partnered,EMO_SCA: Scared or intimidated,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,25.6
2019,KI: Kiribati,VAW_TOPIC_005: Acts of emotional  violence by partners,EVPART: Ever-partnered,EMO_SCA: Scared or intimidated,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,14.9
2010,KI: Kiribati,VAW_TOPIC_005: Acts of emotional  violence by partners,EVPART: Ever-partnered,EMO_SCA: Scared or intimidated,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,34.4
2019,KI: Kiribati,VAW_TOPIC_005: Acts of emotional  violence by partners,EVPART: Ever-partnered,EMO_SCA: Scared or intimidated,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,19.8
2010,KI: Kiribati,VAW_TOPIC_006: Acts of controlling behaviours by partners,EVPART: Ever-partnered,CONT_FRIENDS: Partner keeps her from seeing her friends,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,0.0
2019,KI: Kiribati,VAW_TOPIC_006: Acts of controlling behaviours by partners,EVPART: Ever-partnered,CONT_FRIENDS: Partner keeps her from seeing her friends,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,0.0
2010,KI: Kiribati,VAW_TOPIC_006: Acts of controlling behaviours by partners,EVPART: Ever-partnered,CONT_FRIENDS: Partner keeps her from seeing her friends,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,45.4
2019,KI: Kiribati,VAW_TOPIC_006: Acts of controlling behaviours by partners,EVPART: Ever-partnered,CONT_FRIENDS: Partner keeps her from seeing her friends,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,13.7
2010,KI: Kiribati,VAW_TOPIC_006: Acts of controlling behaviours by partners,EVPART: Ever-partnered,CONT_OTHMAN: Partner gets angry if she speaks with another man,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,0.0
2019,KI: Kiribati,VAW_TOPIC_006: Acts of controlling behaviours by partners,EVPART: Ever-partnered,CONT_OTHMAN: Partner gets angry if she speaks with another man,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,0.0
2010,KI: Kiribati,VAW_TOPIC_006: Acts of controlling behaviours by partners,EVPART: Ever-partnered,CONT_OTHMAN: Partner gets angry if she speaks with another man,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,46.2
2019,KI: Kiribati,VAW_TOPIC_006: Acts of controlling behaviours by partners,EVPART: Ever-partnered,CONT_OTHMAN: Partner gets angry if she speaks with another man,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,45.0
2010,KI: Kiribati,VAW_TOPIC_006: Acts of controlling behaviours by partners,EVPART: Ever-partnered,CONT_UNFAITH: Partner often suspicious she is unfaithful,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,0.0
2019,KI: Kiribati,VAW_TOPIC_006: Acts of controlling behaviours by partners,EVPART: Ever-partnered,CONT_UNFAITH: Partner often suspicious she is unfaithful,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,0.0
2010,KI: Kiribati,VAW_TOPIC_006: Acts of controlling behaviours by partners,EVPART: Ever-partnered,CONT_UNFAITH: Partner often suspicious she is unfaithful,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,29.3
2019,KI: Kiribati,VAW_TOPIC_006: Acts of controlling behaviours by partners,EVPART: Ever-partnered,CONT_UNFAITH: Partner often suspicious she is unfaithful,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,41.4
2010,KI: Kiribati,VAW_TOPIC_006: Acts of controlling behaviours by partners,EVPART: Ever-partnered,CONT_WHERE: Partner insists on knowing where she is at all times,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,0.0
2019,KI: Kiribati,VAW_TOPIC_006: Acts of controlling behaviours by partners,EVPART: Ever-partnered,CONT_WHERE: Partner insists on knowing where she is at all times,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,0.0
2010,KI: Kiribati,VAW_TOPIC_006: Acts of controlling behaviours by partners,EVPART: Ever-partnered,CONT_WHERE: Partner insists on knowing where she is at all times,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,82.9
2019,KI: Kiribati,VAW_TOPIC_006: Acts of controlling behaviours by partners,EVPART: Ever-partnered,CONT_WHERE: Partner insists on knowing where she is at all times,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,74.4
2010,KI: Kiribati,VAW_TOPIC_007: Types of violence against women by others (non-partners),EVPART: Ever-partnered,PHYS: Physical violence,NONPART: Non-partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,0.0
2019,KI: Kiribati,VAW_TOPIC_007: Types of violence against women by others (non-partners),EVPART: Ever-partnered,PHYS: Physical violence,NONPART: Non-partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,0.0
2010,KI: Kiribati,VAW_TOPIC_007: Types of violence against women by others (non-partners),EVPART: Ever-partnered,PHYS: Physical violence,NONPART: Non-partner,ALO12M: At least once in the past 12 months,SINCE15: Since the age of 15,0.0
2019,KI: Kiribati,VAW_TOPIC_007: Types of violence against women by others (non-partners),EVPART: Ever-partnered,PHYS: Physical violence,NONPART: Non-partner,ALO12M: At least once in the past 12 months,SINCE15: Since the age of 15,7.8
2010,KI: Kiribati,VAW_TOPIC_007: Types of violence against women by others (non-partners),EVPART: Ever-partnered,PHYS: Physical violence,NONPART: Non-partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2019,KI: Kiribati,VAW_TOPIC_007: Types of violence against women by others (non-partners),EVPART: Ever-partnered,PHYS: Physical violence,NONPART: Non-partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,18.9
2010,KI: Kiribati,VAW_TOPIC_007: Types of violence against women by others (non-partners),EVPART: Ever-partnered,PHYS: Physical violence,NONPART: Non-partner,ALOLIFE: At least once in their lifetime,SINCE15: Since the age of 15,11.0
2019,KI: Kiribati,VAW_TOPIC_007: Types of violence against women by others (non-partners),EVPART: Ever-partnered,PHYS: Physical violence,NONPART: Non-partner,ALOLIFE: At least once in their lifetime,SINCE15: Since the age of 15,24.1
2010,KI: Kiribati,VAW_TOPIC_007: Types of violence against women by others (non-partners),EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,NONPART: Non-partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2019,KI: Kiribati,VAW_TOPIC_007: Types of violence against women by others (non-partners),EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,NONPART: Non-partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,29.2
2010,KI: Kiribati,VAW_TOPIC_007: Types of violence against women by others (non-partners),EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,NONPART: Non-partner,ALOLIFE: At least once in their lifetime,SINCE15: Since the age of 15,17.6
2019,KI: Kiribati,VAW_TOPIC_007: Types of violence against women by others (non-partners),EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,NONPART: Non-partner,ALOLIFE: At least once in their lifetime,SINCE15: Since the age of 15,0.0
2010,KI: Kiribati,VAW_TOPIC_007: Types of violence against women by others (non-partners),EVPART: Ever-partnered,SEX: Sexual violence,NONPART: Non-partner,ALO12M: At least once in the past 12 months,SINCE15: Since the age of 15,0.0
2019,KI: Kiribati,VAW_TOPIC_007: Types of violence against women by others (non-partners),EVPART: Ever-partnered,SEX: Sexual violence,NONPART: Non-partner,ALO12M: At least once in the past 12 months,SINCE15: Since the age of 15,2.6
2010,KI: Kiribati,VAW_TOPIC_007: Types of violence against women by others (non-partners),EVPART: Ever-partnered,SEX: Sexual violence,NONPART: Non-partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2019,KI: Kiribati,VAW_TOPIC_007: Types of violence against women by others (non-partners),EVPART: Ever-partnered,SEX: Sexual violence,NONPART: Non-partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,5.1
2010,KI: Kiribati,VAW_TOPIC_007: Types of violence against women by others (non-partners),EVPART: Ever-partnered,SEX: Sexual violence,NONPART: Non-partner,ALOLIFE: At least once in their lifetime,SINCE15: Since the age of 15,9.8
2019,KI: Kiribati,VAW_TOPIC_007: Types of violence against women by others (non-partners),EVPART: Ever-partnered,SEX: Sexual violence,NONPART: Non-partner,ALOLIFE: At least once in their lifetime,SINCE15: Since the age of 15,10.3
2010,KI: Kiribati,VAW_TOPIC_008: Non-Partner Physical violence by type of perpetrator,EVPART: Ever-partnered,PHYS: Physical violence,FAMFEM: Female family member(s),ALO12M: At least once in the past 12 months,SINCE15: Since the age of 15,0.0
2019,KI: Kiribati,VAW_TOPIC_008: Non-Partner Physical violence by type of perpetrator,EVPART: Ever-partnered,PHYS: Physical violence,FAMFEM: Female family member(s),ALO12M: At least once in the past 12 months,SINCE15: Since the age of 15,0.0
2010,KI: Kiribati,VAW_TOPIC_008: Non-Partner Physical violence by type of perpetrator,EVPART: Ever-partnered,PHYS: Physical violence,FAMFEM: Female family member(s),ALOLIFE: At least once in their lifetime,SINCE15: Since the age of 15,26.3
2019,KI: Kiribati,VAW_TOPIC_008: Non-Partner Physical violence by type of perpetrator,EVPART: Ever-partnered,PHYS: Physical violence,FAMFEM: Female family member(s),ALOLIFE: At least once in their lifetime,SINCE15: Since the age of 15,0.0
2010,KI: Kiribati,VAW_TOPIC_008: Non-Partner Physical violence by type of perpetrator,EVPART: Ever-partnered,PHYS: Physical violence,FAMMAL: Male family member(s),ALO12M: At least once in the past 12 months,SINCE15: Since the age of 15,0.0
2019,KI: Kiribati,VAW_TOPIC_008: Non-Partner Physical violence by type of perpetrator,EVPART: Ever-partnered,PHYS: Physical violence,FAMMAL: Male family member(s),ALO12M: At least once in the past 12 months,SINCE15: Since the age of 15,0.0
2010,KI: Kiribati,VAW_TOPIC_008: Non-Partner Physical violence by type of perpetrator,EVPART: Ever-partnered,PHYS: Physical violence,FAMMAL: Male family member(s),ALOLIFE: At least once in their lifetime,SINCE15: Since the age of 15,19.1
2019,KI: Kiribati,VAW_TOPIC_008: Non-Partner Physical violence by type of perpetrator,EVPART: Ever-partnered,PHYS: Physical violence,FAMMAL: Male family member(s),ALOLIFE: At least once in their lifetime,SINCE15: Since the age of 15,0.0
2010,KI: Kiribati,VAW_TOPIC_008: Non-Partner Physical violence by type of perpetrator,EVPART: Ever-partnered,PHYS: Physical violence,OTHFEM: Female other(s),ALO12M: At least once in the past 12 months,SINCE15: Since the age of 15,0.0
2019,KI: Kiribati,VAW_TOPIC_008: Non-Partner Physical violence by type of perpetrator,EVPART: Ever-partnered,PHYS: Physical violence,OTHFEM: Female other(s),ALO12M: At least once in the past 12 months,SINCE15: Since the age of 15,0.0
2010,KI: Kiribati,VAW_TOPIC_008: Non-Partner Physical violence by type of perpetrator,EVPART: Ever-partnered,PHYS: Physical violence,OTHFEM: Female other(s),ALOLIFE: At least once in their lifetime,SINCE15: Since the age of 15,0.0
2019,KI: Kiribati,VAW_TOPIC_008: Non-Partner Physical violence by type of perpetrator,EVPART: Ever-partnered,PHYS: Physical violence,OTHFEM: Female other(s),ALOLIFE: At least once in their lifetime,SINCE15: Since the age of 15,0.0
2010,KI: Kiribati,VAW_TOPIC_008: Non-Partner Physical violence by type of perpetrator,EVPART: Ever-partnered,PHYS: Physical violence,OTHMAL: Male other(s),ALO12M: At least once in the past 12 months,SINCE15: Since the age of 15,0.0
2019,KI: Kiribati,VAW_TOPIC_008: Non-Partner Physical violence by type of perpetrator,EVPART: Ever-partnered,PHYS: Physical violence,OTHMAL: Male other(s),ALO12M: At least once in the past 12 months,SINCE15: Since the age of 15,0.0
2010,KI: Kiribati,VAW_TOPIC_008: Non-Partner Physical violence by type of perpetrator,EVPART: Ever-partnered,PHYS: Physical violence,OTHMAL: Male other(s),ALOLIFE: At least once in their lifetime,SINCE15: Since the age of 15,0.0
2019,KI: Kiribati,VAW_TOPIC_008: Non-Partner Physical violence by type of perpetrator,EVPART: Ever-partnered,PHYS: Physical violence,OTHMAL: Male other(s),ALOLIFE: At least once in their lifetime,SINCE15: Since the age of 15,0.0
